"date","ABANCAY","ACOBAMBA","ACOMAYO","AIJA","ALTO AMAZONAS","AMBO","ANDAHUAYLAS","ANGARAES","ANTA","ANTABAMBA","ANTONIO RAIMONDI","AREQUIPA","ASCOPE","ASUNCION","ATALAYA","AYABACA","AYMARAES","AZANGARO","BAGUA","BARRANCA","BELLAVISTA","BOLIVAR","BOLOGNESI","BONGARA","CAJABAMBA","CAJAMARCA","CAJATAMBO","CALCA","CALLAO","CAMANA","CANAS","CANCHIS","CANDARAVE","CAÑETE","CANGALLO","CANTA","CARABAYA","CARAVELI","CARHUAZ","CARLOS FERMIN FITZCARRALD","CASMA","CASTILLA","CASTROVIRREYNA","CAYLLOMA","CELENDIN","CHACHAPOYAS","CHANCHAMAYO","CHEPEN","CHICLAYO","CHINCHA","CHINCHEROS","CHOTA","CHUCUITO","CHUMBIVILCAS","CHUPACA","CHURCAMPA","CONCEPCION","CONDESUYOS","CONDORCANQUI","CONTRALMIRANTE VILLAR","CONTUMAZA","CORONEL PORTILLO","CORONGO","COTABAMBAS","CUSCO","CUTERVO","DANIEL ALCIDES CARRION","DOS DE MAYO","EL COLLAO","EL DORADO","ESPINAR","FERREÑAFE","GENERAL SANCHEZ CERRO","GRAN CHIMU","GRAU","HUACAYBAMBA","HUALGAYOC","HUALLAGA","HUAMALIES","HUAMANGA","HUANCA SANCOS","HUANCABAMBA","HUANCANE","HUANCAVELICA","HUANCAYO","HUANTA","HUARAL","HUARAZ","HUARI","HUARMEY","HUAROCHIRI","HUAURA","HUAYLAS","HUAYTARA","HUENUCO","ICA","ILO","ISLAY","JAEN","JAUJA","JORGE BASADRE","JULCAN","JUNIN","LA CONVENCION","LA MAR","LA UNION","LAMAS","LAMBAYEQUE","LAMPA","LAURICOCHA","LEONCIO PRADO","LIMA","LORETO","LUCANAS","LUYA","MANU","MARAÑON","MARISCAL CACERES","MARISCAL LUZURIAGA","MARISCAL NIETO","MARISCAL RAMON CASTILLA","MAYNAS","MELGAR","MOHO","MORROPON","MOYOBAMBA","NAZCA","OCROS","OTUZCO","OXAPAMPA","OYON","PACASMAYO","PACHITEA","PADRE ABAD","PAITA","PALLASCA","PALPA","PARINACOCHAS","PARURO","PASCO","PATAZ","PAUCAR DEL SARA SARA","PAUCARTAMBO","PICOTA","PISCO","PIURA","POMABAMBA","PUERTO INCA","PUNO","PURUS","QUISPICANCHI","RECUAY","REQUENA","RIOJA","RODRIGUEZ DE MENDOZA","SAN ANTONIO DE PUTINA","SAN IGNACIO","SAN MARCOS","SAN MARTIN","SAN MIGUEL","SAN PABLO","SAN ROMAN","SÁNCHEZ CARRIÓN","SANDIA","SANTA","SANTA CRUZ","SANTIAGO DE CHUCO","SATIPO","SECHURA","SIHUAS","SUCRE","SULLANA","TACNA","TAHUAMANU","TALARA","TAMBOPATA","TARATA","TARMA","TAYACAJA","TOCACHE","TRUJILLO","TUMBES","UCAYALI","URUBAMBA","UTCUBAMBA","VICTOR FAJARDO","VILCAS HUAMAN","VIRU","YAROWILCA","YAULI","YAUYOS","YUNGAY","YUNGUYO","ZARUMILLA"
2020-09-02,34,5,6,3,32,6,14,5,3,4,0,298,30,1,0,2,2,8,37,15,11,0,0,2,8,70,0,5,179,13,2,23,2,61,2,1,8,6,5,0,7,3,0,21,6,15,13,7,62,54,2,3,15,1,7,0,8,0,14,1,1,82,3,6,172,8,7,5,5,3,3,23,5,0,0,0,6,9,4,92,0,4,15,54,114,6,15,38,1,13,6,26,6,1,116,117,23,26,42,3,5,0,3,33,1,0,29,29,6,3,4,2084,50,5,2,0,2,5,1,125,7,41,8,0,18,29,18,0,3,16,1,23,2,10,36,0,6,1,2,31,7,0,2,0,45,189,0,9,36,0,13,0,11,25,0,5,14,0,47,3,0,97,3,3,66,1,2,13,8,1,0,83,157,13,22,88,1,6,21,13,143,30,14,6,14,5,2,3,1,31,2,2,2,5
2020-09-03,19,2,1,2,18,2,8,0,2,0,0,167,1,0,1,0,0,10,8,8,33,0,1,1,7,28,0,1,129,7,0,3,0,13,1,1,4,1,3,0,2,0,1,4,1,16,4,14,31,39,1,3,2,0,3,6,11,0,15,2,0,43,0,4,79,5,1,0,6,2,0,1,1,2,0,1,1,4,0,51,1,0,0,6,41,18,8,13,0,5,5,5,7,0,30,31,7,2,41,0,5,0,5,3,4,0,7,12,0,0,4,1628,7,1,1,2,2,8,1,35,1,20,1,0,0,10,5,1,9,3,0,5,0,8,41,0,5,7,1,7,4,0,3,6,50,76,0,5,17,1,5,0,7,4,0,0,18,0,37,1,0,22,33,2,26,0,0,10,1,1,0,18,48,1,8,18,0,1,1,6,158,14,0,1,11,0,0,5,0,2,2,0,0,3
2020-09-04,115,10,2,1,22,3,85,17,24,2,0,466,18,0,1,14,7,14,128,29,3,0,3,4,5,226,0,2,213,19,0,29,0,69,1,1,8,8,32,0,3,11,2,22,4,75,42,14,153,95,0,19,26,1,18,1,2,3,14,3,4,94,2,3,246,9,7,2,2,4,7,41,9,1,1,6,8,3,10,206,0,8,13,83,164,7,26,54,1,12,15,56,16,4,146,248,39,47,90,6,19,1,6,49,19,1,21,48,11,1,5,2709,18,5,3,5,8,11,0,158,26,70,35,1,47,39,29,3,13,35,0,12,2,23,32,4,11,7,0,62,17,12,5,2,150,252,1,5,81,0,2,3,20,38,1,3,104,1,65,1,0,169,100,15,91,2,4,39,13,1,0,58,247,7,29,70,2,18,78,17,250,34,6,10,29,11,1,14,3,31,3,3,4,5
2020-09-05,21,2,0,0,23,0,4,2,0,0,0,191,3,0,0,1,1,7,9,15,1,1,0,0,1,22,0,0,104,11,2,9,4,8,0,0,5,7,10,1,2,0,0,9,2,14,11,13,70,49,2,0,0,1,1,0,1,1,10,0,1,66,0,2,89,8,1,0,1,4,2,21,0,5,1,0,0,0,1,38,1,2,1,2,23,13,13,19,0,3,4,25,7,0,19,63,7,4,41,0,55,0,4,11,1,0,4,21,0,0,0,1570,8,0,0,3,3,5,0,21,1,26,4,0,9,13,4,0,2,13,0,7,1,7,2,6,9,2,1,18,7,0,0,5,30,78,0,8,6,1,4,0,5,10,0,0,17,0,45,1,0,43,92,11,82,1,0,29,1,0,0,17,44,5,8,16,0,14,3,8,255,17,0,0,2,5,1,1,0,0,0,1,3,9
2020-09-06,21,1,0,0,12,0,0,0,1,1,0,51,2,0,0,0,1,2,24,4,1,0,0,0,0,11,0,3,45,4,2,20,0,0,0,0,2,1,1,0,0,0,0,1,1,2,7,7,15,8,2,1,2,3,8,0,1,0,1,1,0,34,0,0,112,2,1,0,4,3,1,3,0,0,0,1,0,2,3,15,0,0,0,6,43,4,1,19,0,2,1,5,1,0,35,29,1,3,13,3,0,0,3,0,1,0,4,2,0,1,2,805,5,1,0,1,0,0,0,9,0,6,4,0,1,0,14,0,3,2,0,1,4,3,4,0,0,1,0,3,0,0,1,0,2,13,6,1,13,0,9,0,0,0,0,1,6,0,11,0,0,12,0,1,36,1,0,6,0,0,0,15,7,5,1,14,0,10,3,8,20,15,0,5,4,0,1,0,0,5,0,0,0,1
2020-09-07,91,28,0,1,13,2,18,11,14,2,0,299,47,0,13,8,5,7,52,11,12,0,2,4,1,52,0,8,157,14,0,11,0,33,5,1,9,5,13,0,2,6,1,8,0,11,17,3,106,61,0,7,13,9,1,3,6,0,36,0,0,91,0,1,172,8,6,0,3,3,5,7,2,4,2,1,5,2,5,103,0,4,4,41,106,27,53,28,2,8,9,31,14,1,67,128,18,24,44,5,8,0,4,39,26,1,13,19,9,0,5,2023,21,2,3,0,2,3,0,68,19,70,15,0,12,21,52,0,12,13,2,4,7,6,25,0,18,4,0,37,4,0,1,3,31,197,1,7,40,1,5,8,7,15,0,1,29,0,33,2,1,52,4,3,45,3,4,8,1,1,1,43,268,5,25,43,1,11,7,20,136,65,0,9,23,1,3,3,1,3,0,0,1,6
2020-09-08,52,5,2,0,23,3,53,18,2,1,0,712,24,0,10,14,14,14,108,47,2,0,4,2,6,74,0,1,229,13,1,31,21,11,0,2,2,4,6,0,7,11,1,29,2,18,57,14,78,29,1,16,4,1,0,1,3,1,22,3,1,82,0,3,237,7,2,2,4,3,4,5,2,7,1,0,3,21,7,100,0,3,3,54,113,8,20,27,0,11,9,17,9,1,60,84,33,16,34,7,4,0,2,12,16,0,11,35,8,0,0,1879,8,8,1,0,2,7,0,105,17,42,19,0,11,30,67,0,16,8,1,9,1,10,36,0,4,10,0,38,5,1,1,8,66,133,2,7,37,2,4,6,21,8,1,1,33,3,56,0,0,44,96,3,41,0,4,23,2,0,0,40,100,11,16,60,56,8,25,56,201,38,10,5,26,1,1,5,0,5,3,2,8,20
2020-09-09,98,10,1,1,16,3,34,31,10,0,0,243,19,0,9,11,12,12,69,26,4,0,1,0,2,47,0,6,208,8,6,16,0,47,4,1,5,5,16,0,0,6,1,9,1,14,12,8,106,26,4,7,4,10,9,28,7,1,13,1,0,71,0,2,173,10,1,2,5,3,1,24,5,4,3,0,9,1,7,117,1,7,5,34,70,11,67,36,1,5,7,46,13,1,74,137,45,21,58,4,4,0,3,23,5,0,12,29,4,0,4,2128,13,3,8,2,1,24,2,63,3,44,8,0,8,22,48,0,9,7,0,17,4,8,11,0,11,11,0,40,7,3,0,7,19,191,7,13,47,4,6,5,19,11,0,0,20,0,54,1,0,28,99,6,91,3,1,18,5,1,0,27,117,4,25,46,0,5,16,14,139,33,1,5,21,5,1,6,0,4,0,3,0,12
2020-09-10,16,2,0,0,11,1,8,1,4,0,0,93,2,0,1,8,0,4,48,8,13,0,0,1,2,48,0,0,265,8,0,5,0,9,1,0,2,6,0,0,4,5,0,8,2,4,7,9,62,6,0,4,2,0,2,0,4,1,27,2,1,45,0,0,73,3,3,0,0,5,1,7,8,0,0,3,7,2,1,29,0,1,2,8,55,11,37,25,0,7,0,14,9,0,26,27,11,8,25,6,0,0,7,16,8,0,25,46,3,0,5,1259,5,4,5,3,0,9,0,136,3,25,2,0,1,17,7,2,10,3,0,8,0,6,12,0,6,12,0,11,4,0,0,4,24,43,0,5,24,4,4,2,71,11,0,0,10,0,144,0,0,14,95,0,75,1,2,22,2,1,0,9,95,0,10,93,0,1,4,2,98,9,0,3,22,3,1,6,0,2,0,0,0,5
2020-09-11,69,4,4,2,17,6,17,8,9,1,0,654,7,2,12,7,4,12,177,31,9,1,5,3,6,114,1,8,313,20,3,30,0,50,6,5,14,11,3,0,4,8,4,39,6,23,24,14,151,30,0,12,3,4,24,16,30,2,9,2,1,119,0,18,359,11,1,4,10,10,13,21,3,4,2,1,18,5,0,93,1,3,4,42,219,7,29,45,0,6,12,62,7,7,126,168,73,63,33,11,2,1,2,21,8,1,27,65,8,2,11,3752,12,4,2,3,3,18,0,325,13,44,11,2,7,58,49,0,5,12,7,19,8,11,63,0,18,6,1,49,10,0,1,4,53,264,3,9,78,7,21,15,16,13,0,4,72,2,102,12,1,103,166,5,122,1,6,21,8,6,0,44,252,10,40,246,1,16,3,26,346,40,14,10,22,0,1,6,1,21,2,1,2,24
2020-09-12,27,5,1,0,21,2,10,6,6,4,0,167,17,0,1,8,5,4,195,31,1,0,0,10,8,52,0,3,221,5,0,8,0,21,3,0,6,4,6,0,4,5,0,13,0,12,23,5,80,15,3,3,1,1,8,1,15,0,25,3,0,51,0,1,108,3,2,1,2,10,4,15,2,1,1,0,3,4,3,79,0,1,2,36,55,5,14,45,0,17,4,39,12,3,129,93,48,7,59,0,24,0,2,35,4,0,27,33,3,0,6,1865,63,9,3,0,0,1,2,146,14,32,10,1,9,13,26,1,14,12,1,18,1,2,14,3,3,5,0,14,0,0,0,1,34,102,2,2,52,2,7,3,4,14,0,2,14,1,49,1,0,29,36,4,219,1,2,17,5,0,0,22,65,26,15,140,0,2,14,3,155,25,2,2,10,0,1,6,0,15,0,3,2,13
2020-09-13,17,4,2,0,18,0,3,6,0,0,0,57,2,0,0,1,1,0,27,4,0,0,0,4,2,18,0,2,48,0,0,2,0,13,0,0,1,1,3,0,0,0,1,6,1,3,11,1,26,1,1,5,3,0,1,1,1,0,2,0,1,24,0,8,19,0,1,1,0,3,1,12,5,0,0,1,0,3,1,17,0,1,1,18,18,5,5,3,0,2,3,9,3,0,41,20,2,3,12,0,0,0,2,4,1,0,2,5,0,0,1,845,1,1,0,1,0,4,0,30,0,40,1,1,0,5,2,0,3,0,0,1,1,5,7,0,0,0,3,11,0,0,0,1,9,16,0,1,4,0,5,0,12,0,0,1,4,0,20,1,0,11,3,1,51,0,0,15,2,0,0,10,14,0,4,14,0,7,5,2,39,19,0,0,5,3,0,1,0,2,0,0,2,30
2020-09-14,41,10,2,0,22,4,10,3,7,0,0,379,11,0,3,14,1,4,44,23,6,0,0,3,8,85,0,5,187,18,5,12,0,26,19,0,4,15,2,0,2,16,2,18,5,26,14,7,140,16,0,7,1,2,8,2,8,1,24,0,2,88,0,3,152,1,3,7,0,14,13,17,4,8,1,1,13,6,2,66,1,1,7,54,96,5,11,35,1,7,9,13,10,0,121,102,25,17,18,0,2,1,2,20,6,1,8,31,14,0,5,1669,17,6,4,0,3,44,1,181,7,44,6,0,7,57,44,0,7,14,1,8,10,8,13,2,7,5,0,43,6,2,2,0,48,129,12,9,52,25,5,1,44,14,0,1,22,0,62,0,4,41,33,3,104,0,0,16,12,0,0,27,85,2,31,37,0,16,24,8,193,42,1,16,24,3,1,63,2,13,4,3,2,17
2020-09-15,31,0,2,0,14,1,9,3,7,0,0,226,32,0,3,7,5,47,76,68,5,0,6,1,5,77,1,0,128,13,1,16,18,44,1,2,4,3,6,0,5,0,1,9,7,11,12,22,142,33,1,7,5,5,5,1,2,0,16,2,2,76,0,5,91,5,5,4,8,3,23,23,1,2,2,1,6,14,2,80,1,2,2,31,85,18,8,41,1,10,9,32,7,0,81,102,24,15,56,19,2,0,3,14,6,0,7,39,7,1,3,1584,14,19,5,0,1,4,0,171,21,86,3,0,13,13,30,0,8,11,0,22,5,17,20,1,13,11,0,26,0,1,1,4,26,115,4,9,61,5,2,1,25,7,0,1,18,1,54,0,1,105,35,8,56,0,2,16,4,3,0,27,72,5,19,34,0,8,5,10,171,72,2,7,20,2,0,30,0,8,1,2,1,21
2020-09-16,46,0,3,2,17,2,5,7,1,1,0,216,13,0,4,2,1,10,56,51,4,0,0,1,4,71,0,1,158,9,3,16,4,24,4,0,5,5,14,0,3,4,0,12,6,17,5,15,151,23,4,5,4,1,4,0,5,0,26,1,0,66,0,2,73,5,3,1,2,21,6,17,4,2,2,1,6,7,4,49,1,2,6,43,110,58,65,32,1,96,5,30,12,2,120,132,15,6,19,2,7,0,5,7,5,3,3,36,10,1,5,1727,43,13,1,0,0,11,1,222,22,53,1,0,15,17,19,2,4,12,1,16,6,10,15,0,12,6,0,25,1,0,4,2,57,77,4,2,59,4,2,0,6,22,0,0,27,2,33,4,0,57,7,1,70,2,3,21,3,1,0,18,93,8,24,30,0,6,1,22,210,36,2,12,16,1,0,2,4,4,1,2,1,9
2020-09-17,61,4,0,0,21,1,8,5,3,2,0,207,11,0,7,13,5,13,105,6,5,0,1,2,2,29,0,1,152,1,0,9,31,20,1,0,5,6,2,0,4,4,2,14,32,13,19,5,113,42,2,8,7,1,1,2,4,1,22,0,0,124,0,6,65,4,0,0,6,27,24,15,1,10,1,0,25,3,5,57,0,4,4,53,46,33,12,29,2,21,8,13,14,0,96,103,78,16,30,1,1,0,1,17,2,0,4,20,21,0,8,2324,9,18,2,3,3,12,9,145,12,61,11,4,9,13,26,0,12,5,0,10,4,10,82,0,7,4,0,26,2,0,1,9,22,108,2,6,177,17,5,0,3,13,2,4,31,1,46,5,1,87,6,4,48,0,11,23,5,1,1,34,92,4,16,52,0,16,23,12,217,40,4,2,11,1,1,39,1,7,1,2,1,59
2020-09-18,43,5,0,1,13,1,17,3,0,1,0,214,27,0,0,6,1,13,44,13,6,0,1,1,0,76,0,1,154,12,2,5,2,47,2,1,11,3,1,0,3,4,1,5,12,23,10,13,80,61,4,2,7,1,12,2,15,3,30,2,1,45,0,7,74,10,5,3,9,28,7,13,0,0,1,2,9,2,5,42,1,6,7,59,118,52,44,24,0,9,6,50,7,1,64,160,36,9,23,5,3,3,3,18,9,0,6,21,11,0,1,2037,10,18,3,4,1,5,1,169,9,80,8,0,17,22,58,1,9,6,0,12,2,16,338,0,15,7,0,50,11,2,0,1,25,91,10,7,109,2,3,2,11,25,0,1,15,1,48,0,0,128,5,7,78,1,2,11,5,0,0,26,135,5,12,53,0,9,1,10,123,30,3,2,22,1,0,8,0,21,0,1,1,25
2020-09-19,21,1,7,0,17,0,8,3,1,0,0,136,12,0,0,3,1,3,120,17,2,0,0,3,4,44,0,2,181,7,3,13,1,29,3,1,13,1,3,0,4,3,1,7,6,15,35,7,76,25,1,5,5,0,15,0,0,1,7,1,0,34,0,2,64,4,4,2,2,8,8,14,2,3,0,2,18,3,0,70,1,3,3,56,67,47,9,24,0,5,3,10,8,0,44,111,74,19,19,2,1,1,1,6,3,1,6,16,8,0,3,1949,6,38,1,1,0,7,0,258,15,48,7,1,3,6,10,1,1,0,0,12,1,4,271,1,9,5,1,24,5,0,0,3,27,62,0,7,115,1,1,6,17,20,0,0,9,0,54,0,0,73,1,3,61,1,1,25,7,2,0,23,34,8,27,46,1,7,11,7,70,18,0,4,24,2,0,11,1,7,0,5,0,5
2020-09-20,1,0,0,0,5,0,3,1,1,0,0,32,4,0,0,2,0,1,87,25,0,0,0,0,3,14,0,1,41,4,0,0,0,1,0,1,1,1,5,0,1,1,0,6,2,3,7,3,31,2,3,4,0,0,9,1,3,2,3,0,1,29,0,0,17,2,1,0,2,2,1,12,0,5,0,2,1,4,0,16,0,0,4,15,35,24,3,5,0,0,2,20,0,0,20,22,2,0,6,2,0,0,1,7,5,0,2,9,1,0,0,675,3,0,0,1,0,3,0,12,3,29,3,0,0,3,1,0,1,2,0,1,1,12,5,0,0,0,0,14,0,0,0,1,2,13,0,0,29,0,4,0,0,3,0,0,4,0,7,0,1,10,1,1,23,1,0,8,5,0,0,11,5,0,4,40,0,6,2,0,20,12,1,1,0,1,0,17,0,6,0,1,0,1
2020-09-21,23,2,10,0,8,1,9,5,2,1,0,311,16,0,3,4,4,13,88,20,2,0,4,6,3,23,0,1,136,7,11,13,0,15,0,1,5,5,3,0,11,3,1,28,2,14,11,9,67,23,1,4,6,6,16,2,4,1,13,1,2,86,0,11,64,2,6,6,5,8,5,9,2,4,3,4,5,4,4,50,1,1,10,39,133,21,4,40,1,12,5,12,8,2,57,120,27,11,34,5,5,0,2,16,5,1,2,14,7,0,3,1645,22,6,3,5,0,51,0,116,10,39,17,3,14,12,22,0,6,5,1,33,3,6,23,0,8,3,0,26,6,3,4,2,14,77,1,7,156,0,9,0,7,26,1,3,8,1,32,0,1,67,6,5,56,1,2,11,15,4,1,19,45,0,39,55,9,8,4,10,91,45,2,5,11,1,0,8,2,4,1,4,4,28
2020-09-22,53,7,0,5,6,2,10,9,2,0,0,186,20,0,0,10,0,14,113,24,3,0,5,5,5,89,0,3,175,9,0,11,1,33,1,0,7,8,3,0,4,17,2,11,1,62,33,11,161,47,0,11,6,0,23,0,22,1,28,15,3,127,0,9,91,2,6,2,8,15,6,32,7,8,2,0,4,6,4,60,0,8,15,37,106,16,17,29,0,10,3,48,12,1,60,127,42,15,35,5,13,2,2,11,4,0,6,30,10,0,22,1705,9,5,4,1,1,3,1,119,6,43,14,1,15,28,17,1,5,6,0,24,2,6,22,1,4,12,0,23,9,3,1,4,27,118,2,2,373,4,2,1,1,18,0,2,5,0,49,2,2,149,2,2,106,2,1,6,1,6,0,21,74,6,22,41,0,6,11,14,239,95,2,3,39,3,0,11,2,9,0,14,3,17
2020-09-23,30,1,1,2,10,1,9,8,21,1,0,212,8,0,1,3,12,16,74,8,3,0,8,6,7,101,1,4,149,7,0,32,2,22,4,1,5,8,9,0,5,2,1,13,3,50,18,13,169,40,3,9,4,3,14,4,4,0,21,8,3,32,0,2,123,4,1,1,3,12,11,13,1,16,1,3,4,5,1,78,2,4,10,36,93,7,19,55,1,18,3,14,16,3,61,105,99,7,23,3,46,0,1,19,9,0,7,20,11,0,4,1948,25,3,5,1,0,7,2,176,20,72,10,2,10,27,14,0,2,8,2,15,5,17,9,0,12,6,4,20,2,0,0,2,27,81,2,3,136,4,6,1,10,7,4,1,13,3,63,2,6,127,5,4,94,0,2,16,15,3,1,28,99,32,25,166,11,2,9,17,118,42,1,2,24,0,4,1,0,5,0,3,2,3
2020-09-24,25,2,2,0,16,1,13,7,31,0,0,305,36,0,6,9,1,16,109,16,4,0,5,35,2,71,0,4,593,9,0,6,0,39,2,1,4,7,2,0,4,3,1,19,3,47,23,4,107,27,3,11,7,0,23,2,11,5,10,4,1,56,0,5,80,2,2,0,10,13,12,8,1,6,0,4,5,10,4,103,0,5,6,71,50,10,14,40,1,4,1,20,8,2,35,141,16,8,28,3,2,0,1,19,3,0,3,15,13,0,19,1611,3,3,2,0,0,4,1,52,8,54,17,1,3,32,6,2,3,3,1,18,5,14,10,1,8,4,0,18,3,0,0,4,26,34,3,4,249,8,4,0,6,23,1,0,8,2,38,2,2,76,5,7,45,0,1,25,3,0,0,19,140,1,8,27,1,12,5,14,105,56,0,3,11,0,1,8,0,8,1,1,3,17
2020-09-25,33,1,1,0,15,2,9,10,1,1,1,255,52,1,0,11,0,7,81,11,7,0,2,2,6,50,0,3,613,9,1,4,0,24,0,2,3,8,6,1,2,3,0,32,1,13,36,14,91,56,2,3,5,0,8,1,1,0,27,5,0,46,0,3,83,5,4,3,4,17,5,14,3,1,4,2,6,5,4,67,2,3,6,52,34,9,26,37,3,9,7,33,5,2,50,137,30,7,30,2,5,0,0,16,10,1,18,69,27,0,9,1654,23,4,1,3,1,7,15,59,6,60,5,0,7,17,15,1,3,5,1,20,1,2,9,0,5,4,2,22,2,1,3,1,32,116,3,0,77,6,2,3,11,18,1,3,4,1,35,3,0,94,7,5,56,2,0,19,5,4,0,24,133,0,20,46,0,5,5,12,131,54,0,6,24,2,0,5,1,19,3,2,2,17
2020-09-26,21,1,1,0,2,0,9,9,1,1,0,299,68,0,1,32,1,3,58,16,2,0,1,3,5,51,0,2,490,8,2,8,0,13,0,0,2,13,4,2,1,2,0,4,5,7,10,17,147,57,1,9,4,2,25,2,3,2,14,1,1,49,0,21,57,12,8,0,1,1,4,10,2,8,1,1,7,5,1,33,0,0,5,36,79,4,9,21,0,7,4,6,3,3,71,99,13,7,18,10,3,0,4,22,4,0,9,86,6,0,3,1268,21,1,2,1,0,6,1,34,27,31,4,1,3,12,6,0,1,3,1,23,0,5,6,4,7,7,0,16,5,0,0,1,23,52,0,0,89,3,3,0,12,32,0,1,5,0,40,0,1,41,6,1,45,0,2,42,6,1,0,42,218,6,17,39,0,7,9,13,76,13,3,1,8,1,0,0,1,9,5,2,0,8
2020-09-27,4,0,0,0,0,1,1,2,0,0,0,31,4,0,0,5,0,4,25,9,1,0,0,1,3,17,0,0,37,3,0,1,0,4,6,1,0,1,2,0,0,0,2,0,0,9,17,3,9,7,0,3,1,1,17,0,2,0,0,0,0,29,0,2,8,0,6,0,1,1,1,1,2,2,0,2,2,1,1,20,0,0,1,9,11,3,4,2,0,0,1,29,1,0,21,22,3,2,5,0,0,0,2,1,0,0,10,5,1,0,1,901,30,1,0,1,1,5,0,3,0,13,1,15,4,0,0,0,0,1,0,2,0,6,3,0,0,0,0,34,2,0,0,1,11,5,0,0,11,1,0,0,0,2,0,0,3,0,27,0,0,8,0,0,11,0,0,8,0,1,0,15,7,0,12,11,0,1,3,4,18,11,1,1,4,0,0,0,0,0,4,2,0,1
2020-09-28,27,0,0,0,4,0,5,1,1,0,0,108,1,0,0,3,6,3,4,8,8,1,0,3,2,38,0,0,136,1,0,5,0,17,1,0,4,3,2,1,1,3,3,3,0,19,16,6,45,1,2,7,1,0,1,0,3,4,6,1,1,15,0,1,35,6,0,0,1,5,1,2,2,1,0,0,3,2,3,15,0,1,0,1,28,8,6,30,0,7,4,10,6,0,14,49,4,2,12,1,0,2,0,21,0,0,25,17,2,0,2,986,15,2,3,0,1,3,0,35,4,15,1,5,0,8,4,0,8,2,0,4,1,10,8,0,6,2,1,3,1,0,1,2,15,11,0,1,10,6,0,0,4,2,1,0,6,1,10,0,0,19,4,3,29,1,3,9,7,0,0,22,48,4,3,4,0,2,2,7,42,21,4,1,8,1,0,1,0,1,1,1,0,5
2020-09-29,9,0,2,0,9,0,11,4,2,0,0,96,1,0,0,2,3,1,4,22,8,0,2,2,3,22,0,0,66,2,0,1,0,17,0,3,1,3,2,7,2,6,0,7,0,13,24,8,133,2,0,3,2,0,4,0,4,2,4,2,1,18,0,4,53,2,0,1,0,6,1,12,0,3,0,1,4,3,0,33,0,1,0,11,37,2,6,24,0,5,2,99,12,2,36,42,14,0,15,2,1,2,0,9,2,1,17,11,0,0,2,1115,10,4,0,1,2,2,0,16,0,22,1,3,1,8,4,0,1,3,0,1,0,13,2,0,7,1,1,8,1,1,1,2,7,28,2,4,8,5,2,0,2,4,0,0,10,1,12,0,0,35,3,0,59,2,2,10,1,0,0,37,36,2,7,14,2,2,15,7,71,23,84,0,7,0,1,1,0,0,1,1,0,8
2020-09-30,18,1,0,0,1,1,2,1,5,1,0,104,13,0,0,3,1,3,10,1,1,0,0,5,2,13,0,1,92,2,1,13,0,6,1,0,0,6,3,0,2,2,0,3,0,26,16,5,47,20,0,1,0,0,7,26,4,0,4,1,1,33,0,3,44,3,4,1,0,13,2,6,5,1,0,2,9,3,0,18,1,0,2,10,37,9,3,33,1,4,3,7,5,6,10,44,13,1,22,1,0,0,0,16,3,0,6,22,1,0,2,1321,12,0,1,1,5,4,0,22,0,51,1,1,0,9,7,0,1,1,0,5,0,3,3,0,6,1,0,4,0,1,0,0,4,31,0,3,28,9,5,1,0,9,1,1,9,0,15,1,0,8,4,4,48,0,2,10,3,1,0,19,34,5,3,24,4,2,15,8,67,45,17,1,11,0,1,2,1,1,4,1,0,1
2020-10-01,28,2,0,0,23,0,10,0,1,0,0,72,3,0,8,4,1,6,11,7,3,0,4,2,5,18,0,0,109,7,0,6,0,8,0,0,0,1,0,0,1,2,0,8,1,9,17,4,73,9,1,4,9,2,5,2,3,0,12,1,0,29,0,1,20,3,0,1,30,0,3,9,1,2,0,0,7,8,1,33,1,0,1,8,28,1,12,44,0,5,2,31,3,1,18,48,11,0,17,0,1,0,0,20,4,0,8,15,12,0,12,1077,10,2,1,0,7,8,0,30,8,14,0,0,10,8,5,0,2,4,0,9,0,11,3,0,4,2,0,4,3,1,0,1,13,20,0,1,20,2,0,2,0,16,0,1,6,1,31,0,0,21,7,4,53,2,0,13,0,2,0,29,29,0,4,10,1,4,4,2,81,26,0,2,9,0,0,1,1,1,3,1,0,3
2020-10-02,33,2,0,0,10,0,10,1,3,0,0,91,0,0,8,2,1,5,19,20,1,0,1,0,5,28,0,0,138,4,1,1,0,1,1,0,1,4,0,0,0,1,1,0,0,3,3,12,47,7,2,2,19,0,3,0,1,0,13,0,1,22,0,0,25,1,0,2,19,3,2,3,1,3,0,2,10,14,2,12,1,0,4,9,23,3,5,73,0,8,8,5,4,0,12,44,3,2,23,0,0,0,1,6,3,1,5,19,2,0,3,1415,5,2,0,2,0,0,1,17,6,18,3,0,4,1,17,2,11,4,0,4,0,3,7,4,7,3,1,9,3,0,0,6,13,24,0,3,16,7,0,1,1,17,0,0,5,0,29,0,0,20,4,0,52,0,0,7,5,7,0,11,23,1,2,1,0,1,11,12,55,14,2,1,11,1,1,8,0,1,0,0,0,2
